Price,Close,High,Low,Open,Volume
Ticker,CBA.AX,CBA.AX,CBA.AX,CBA.AX,CBA.AX
Date,,,,,
2023-10-23,90.37468719482422,91.0953184145259,90.1991462904906,90.81815635625006,1348775
2023-10-24,90.60565948486328,91.13227515139157,90.55946228393668,90.8920623942391,1686722
2023-10-25,89.94046020507812,91.04912960058446,89.72796999548079,90.72576328812221,1662864
2023-10-26,89.61709594726562,89.84806784403693,89.06276480475508,89.60785509775796,2289128
2023-10-27,90.3562240600586,90.79968622930248,90.12525212437205,90.12525212437205,2273929
2023-10-30,88.89646911621094,89.41846788409546,88.83179726389187,89.35841293240517,2033713
2023-10-31,89.21058654785156,89.8111149120478,88.92418364054235,89.70024585984594,2533920
2023-11-01,89.49700164794922,89.58938900574275,88.9703859549522,89.52471715041692,2162550
2023-11-02,90.93827056884766,91.47412714996467,90.59642956736872,90.79044514700679,2307420
2023-11-03,92.32408905029297,92.37952005124858,91.6496479942865,92.01920444763101,2507791
2023-11-06,92.77679443359375,93.5528637108019,92.15779141104294,92.24093791465279,2282526
2023-11-07,92.39800262451172,92.98004928615919,91.91757711600954,92.97080843634484,1806507
2023-11-08,93.02625274658203,93.36808667698158,92.58278355879155,92.92462453789472,1432581
2023-11-09,94.33816528320312,95.16042469972196,93.4050368149379,93.58981856784857,3152761
2023-11-10,93.6082992553711,94.12567409947897,93.32189633076902,94.00557123886925,1407582
2023-11-13,93.59905242919922,94.08871173949709,93.19254666994046,93.52514677669053,1472779
2023-11-14,94.49522399902344,94.82782410384317,93.88546183932267,94.55989585003266,2049690
2023-11-15,94.3751220703125,95.75171265452438,94.16262481565812,95.43759424617802,3169156
2023-11-16,94.50446319580078,95.04955349495805,94.0979503973086,94.975647844171,1993737
2023-11-17,94.67076873779297,94.87402514883134,94.1164375568632,94.58761518386663,2729262
2023-11-20,95.31748962402344,95.45607418484836,94.88326128950038,94.9756556958527,1627761
2023-11-21,95.80714416503906,95.9549695688363,95.39139755208993,95.64084411011876,1970123
2023-11-22,95.8995361328125,96.3707137358754,95.51149798204483,95.52997968140203,1292108
2023-11-23,95.12347412109375,95.89030258262099,94.99413041055948,95.65933066399496,2421800
2023-11-24,95.79792022705078,96.13052037113542,95.16043544277123,95.25282280530497,1275404
2023-11-27,94.80011749267578,96.10279548478651,94.80011749267578,96.10279548478651,1288697
2023-11-28,95.47454833984375,95.95497387504182,94.5599015210868,94.69848608119023,1397249
2023-11-29,95.4653091430664,96.1305093550067,95.34519924170304,95.89029660098312,1277217
2023-11-30,96.69408416748047,96.69408416748047,95.3913992065605,95.66856831913594,5016298
2023-12-01,96.2598648071289,96.69409316785394,95.85335195050054,96.68485231692038,1781950
2023-12-04,97.11907196044922,97.54405943209474,96.62940558677826,96.96200570349274,2121950
2023-12-05,96.74028015136719,96.99896757938797,96.46311807078939,96.99896757938797,1417376
2023-12-06,98.2462158203125,98.59729766171996,97.22994074778828,97.46091267557578,3135300
2023-12-07,98.18152618408203,98.43097976819642,97.65491056603256,97.91360499922223,1747083
2023-12-08,98.33860778808594,98.33860778808594,97.2114636806837,97.71959767997404,1434178
2023-12-11,98.80055236816406,99.27635396723745,98.52338324015653,98.55109874321654,1395078
2023-12-12,99.23477935791016,99.44726957760514,98.5326227455929,98.6065354518797,1406122
2023-12-13,99.91844940185547,100.14018046121076,99.41493233112445,99.59509013848249,1727766
2023-12-14,101.1841812133789,101.1841812133789,100.36192169655773,100.62984998443375,2593767
2023-12-15,101.69231414794922,102.08958612250075,101.18417311699838,101.62764229389215,7159356
2023-12-18,101.62763977050781,101.74774262543069,100.83309584113304,101.16569595336914,1300270
2023-12-19,102.18197631835938,102.44990459224313,101.30428583909132,101.95100439763583,1966065
2023-12-20,102.52381896972656,102.6901190373064,102.22817518832949,102.36675975276331,2090455
2023-12-21,102.14501190185547,102.42218100432542,101.63687794559802,102.30207815256341,2830850
2023-12-22,102.08958435058594,102.39446896386472,101.77546593596173,101.80318143740466,3097447
2023-12-27,102.7270736694336,103.33683587453795,102.32980168402331,102.66240181360884,1017160
2023-12-28,103.74334716796875,103.74334716796875,103.06890606836349,103.29987798554694,1735707
2023-12-29,103.29064178466797,103.81725746166578,102.94880081764353,103.61400105147305,2170375
2024-01-02,104.96288299560547,104.96288299560547,103.28140765018182,103.33683865703743,1628690
2024-01-03,103.59552764892578,104.38083785097187,103.49389943568931,104.02975600571722,1207784
2024-01-04,103.00424194335938,103.77568735880013,102.49610791664541,103.75259580431172,1380616
2024-01-05,104.39006042480469,104.6210323302796,103.3830263003116,103.47541365276092,1502441
2024-01-08,103.45693969726562,104.602558382486,103.35531149427719,104.17757091939946,1784232
2024-01-09,104.41777801513672,104.67647247535594,104.06670324932277,104.65799077527433,1510571
2024-01-10,103.51237487792969,104.67647530997819,103.51237487792969,104.37159068870538,1415900
2024-01-11,104.9536361694336,105.0090742218367,103.69714839508242,103.9373611589534,1667803
2024-01-12,104.98133850097656,105.13840473959347,104.21451720075241,104.3992918890396,1678657
2024-01-15,105.07374572753906,105.13841758120886,104.53788919787307,104.86124846622207,207240
2024-01-16,104.39930725097656,105.00907649971396,104.21453253550051,104.86125108837027,1896379
2024-01-17,103.78030395507812,104.39006615366964,103.20749106053157,104.23300694101614,2189913
2024-01-18,103.91888427734375,104.31615624230791,102.89336843868517,102.89336843868517,2131509
2024-01-19,104.65798950195312,105.23080236955728,104.1313738352876,104.51017114661532,4107588
2024-01-22,106.06230163574219,106.10849178753783,104.9074421103038,105.32318871998037,2353571
2024-01-23,106.85684967041016,107.15249343836562,105.97915216803679,106.15469307825215,2197384
2024-01-24,105.96990966796875,107.17096642148395,105.81285046059159,107.17096642148395,1509853
2024-01-25,106.11773681640625,106.37642423249932,105.3231928677184,106.24708052445278,1967920
2024-01-29,107.09705352783203,107.17096623071443,106.24707859079447,107.17096623071443,2017654
2024-01-30,107.21717071533203,108.03943020681967,106.95847623767084,107.28184257257138,1982285
2024-01-31,108.58451843261719,109.24047784277454,106.43648238561389,107.17097140311013,4128431
2024-02-01,105.41558074951172,107.91008166436029,105.41558074951172,107.77149710541812,2593915
2024-02-02,106.99542236328125,107.28183231685053,105.72045999299955,106.07153474892269,2545023
2024-02-05,106.6905517578125,106.6905517578125,105.29547939561351,106.26555722466296,1142496
2024-02-06,105.6650390625,106.83837334313475,105.46178264017655,106.54272956031076,1997385
2024-02-07,105.83133697509766,106.83837116683664,105.52645234782298,106.17317090685685,1737069
2024-02-08,107.05085754394531,107.17096039305966,105.72969800887586,106.37641650211143,1366549
2024-02-09,107.39269256591797,107.8638772151843,107.18020236535874,107.42040806610369,2086972
2024-02-12,106.92151641845703,107.89159418165615,106.7552163663796,107.63290677813639,1005660
2024-02-13,107.17097473144531,108.787778229549,107.17097473144531,108.33507522371706,1758908
2024-02-14,105.38785552978516,105.38785552978516,103.0688957400052,104.54712150081171,2740465
2024-02-15,105.47101593017578,106.40413736765555,104.63951564786927,104.86124670691657,2315896
2024-02-16,107.42965698242188,107.42965698242188,106.04382547945212,106.9399976458318,3844462
2024-02-19,108.21495819091797,108.36278359868348,106.81989291082381,107.04162397376868,1386827
2024-02-20,108.04865264892578,108.83396275260088,107.22639324388759,108.46440630064254,1772794
2024-02-21,107.8792495727539,109.14044130105536,107.38982652840325,107.58747565683647,3281940
2024-02-22,107.71923828125,108.23689587292742,106.6462818009667,108.23689587292742,1691941
2024-02-23,108.076904296875,109.06514999020759,107.83219276202972,108.54749953580865,1576082
2024-02-26,109.10279083251953,109.16867387412911,108.30278041848523,108.53807802147843,1623264
2024-02-27,110.23222351074219,110.23222351074219,108.74043757113665,109.36632287536386,2199043
2024-02-28,109.14044189453125,110.40164081040388,108.8674958069117,110.35457841640586,1605950
2024-02-29,109.56397247314453,109.89338766065326,108.45336756903471,109.34749553237448,4036090
2024-03-01,110.4581069946289,110.4581069946289,109.36632267324968,109.88398027057828,1547236
2024-03-04,111.17342376708984,111.57813596685034,110.45811698085217,110.63694547258999,1657258
2024-03-05,110.06281280517578,111.71930281629136,109.9028049723741,111.62518520804599,1985735
2024-03-06,111.35223388671875,111.44635867125571,109.81809612031894,110.11927676098372,1499396
2024-03-07,112.23695373535156,112.3498991669343,111.4275294274572,111.5310609445632,2404787
2024-03-08,114.30757904052734,114.39228991630277,112.02048592457807,112.5099089873145,3693739
2024-03-11,111.18281555175781,113.15932106850528,110.99458035050218,112.93343021014334,1620096
2024-03-12,110.81575775146484,113.0181470624972,110.59928797662818,112.0204803370118,1912342
2024-03-13,110.63693237304688,111.26752820616676,109.94986023407299,111.06987908745961,1749751
2024-03-14,109.3851547241211,110.64634647433948,108.5569025364307,110.62752582494345,1972503
2024-03-15,108.7451400756836,108.7451400756836,107.29570599269324,108.23689639613792,5370902
2024-03-18,109.61103057861328,109.70514818028656,108.491011730777,108.6133710755937,1471598
2024-03-19,108.97102355957031,109.59221267143256,108.5474907510918,109.58279875681598,1817662
2024-03-20,108.84868621826172,109.99693981364533,108.84868621826172,109.4604614988349,2011037
2024-03-21,111.06046295166016,111.10752534214505,109.68632588190988,110.21339018792023,3579903
2024-03-22,110.57105255126953,111.38988361249804,109.70515191653223,111.3428284004152,3825604
2024-03-25,111.80400848388672,111.992243691612,110.5804580915337,111.29576480617298,1974708
2024-03-26,111.62519073486328,112.45814632953847,111.59695616906303,111.90755075429291,1676353
2024-03-27,112.9428482055664,113.12167667972001,111.54047651761357,111.78518085194567,2340622
2024-03-28,113.26284790039062,113.46991093476561,112.37813381812404,113.46991093476561,2679602
2024-04-02,113.00873565673828,113.50756544019947,112.28402217865023,112.378139786352,2314881
2024-04-03,110.88164520263672,112.876971552238,110.72164454866237,112.59461154346053,2016061
2024-04-04,111.38988494873047,112.06754320112667,111.03223517361604,111.6251825541062,1282364
2024-04-05,111.0981216430664,111.22047381657943,109.77103966106694,110.18516575713144,1387617
2024-04-08,111.23929595947266,112.0204785361368,110.77810749217512,111.79459485015639,1168997
2024-04-09,112.14283752441406,112.14283752441406,111.5122416801885,111.7381253654444,949230
2024-04-10,111.25811767578125,112.19930808723093,111.0416479023471,112.1428389603721,1720573
2024-04-11,109.94044494628906,110.10985950030928,109.27220064451834,109.49808432297442,1787099
2024-04-12,109.40396881103516,109.82750879452938,109.18749904275586,109.52632815726614,1381123
2024-04-15,107.89806365966797,108.51925275186123,107.57335183244992,108.42512797010151,2434316
2024-04-16,105.6015625,107.0509966118934,105.06508424656718,106.90040987831013,3022718
2024-04-17,105.35685729980469,106.1662816307536,105.35685729980469,105.56392033991436,1405392
2024-04-18,106.10040283203125,106.50511501369057,105.15921237986663,105.15921237986663,1583905
2024-04-19,105.28156280517578,105.89333802506566,103.47447889040123,105.08391367518918,3479032
2024-04-22,106.2415771484375,106.99453239303678,105.78039583099496,106.43922628448429,1916178
2024-04-23,107.84159851074219,107.84159851074219,107.01334635728448,107.29570635154741,1197831
2024-04-24,108.23689270019531,109.03690307966292,108.23689270019531,108.70748788584834,1600191
2024-04-26,106.34510040283203,107.8227690313402,106.1380373676364,107.71923751374239,1672386
2024-04-29,107.14511108398438,107.48394020052731,106.97570370642575,107.29570499387583,1374832
2024-04-30,107.80394744873047,107.80394744873047,106.74981163355784,106.96628858139886,1315376
2024-05-01,107.22040557861328,107.39923404732772,106.35451215874498,106.9192249464542,1092138
2024-05-02,108.23689270019531,109.02748916535032,107.31452297680181,107.9451259829185,1545052
2024-05-03,108.45337677001953,108.95220655066863,107.99218828766838,108.95220655066863,1212181
2024-05-06,109.73339080810547,109.73339080810547,108.97102884359194,109.18750580599294,1426516
2024-05-07,112.00166320800781,112.00166320800781,110.01575079011465,110.65576058138895,2692665
2024-05-08,112.69813537597656,112.84872928523627,111.49341282475017,112.47225169279982,2104415
2024-05-09,110.2039794921875,112.6604869884193,110.2039794921875,112.6604869884193,1837558
2024-05-10,110.62752532958984,111.3898872891974,110.35457923993341,110.78752598123606,1483110
2024-05-13,112.1146011352539,112.1146011352539,110.17574406118884,110.62751860505517,1751999
2024-05-14,112.312255859375,112.312255859375,111.56401119006935,111.7193012921634,1472592
2024-05-15,112.87696838378906,113.00873446932967,112.26519316908592,112.47225621228203,1820801
2024-05-16,115.0699462890625,115.34289238091948,113.13108908151175,113.88404431289054,3208604
2024-05-17,113.92169189453125,114.62758472561713,113.26285427708984,114.35463863591167,3747916
2024-05-20,114.60874938964844,114.69346025780175,113.83697356543477,113.88403595671025,1224873
2024-05-21,114.62757873535156,114.62757873535156,113.80874050902645,114.53346113226786,1554701
2024-05-22,114.3546371459961,115.15464757466086,114.16640193244432,114.8911154034031,1428336
2024-05-23,113.62992858886719,113.88404685622254,113.15933335392411,113.62051467356856,1535204
2024-05-24,111.87930297851562,112.4722503324502,111.13576171714276,112.0204757908481,1902826
2024-05-27,113.03695678710938,113.25343372173809,112.6887209619276,112.6887209619276,1111552
2024-05-28,113.23462677001953,113.2534546012213,112.48167867836229,113.02756371108185,1699877
2024-05-29,111.3804702758789,112.46284068938347,110.9569374613703,112.35930916926571,1768394
2024-05-30,111.0510482788086,111.45576041979119,109.78044273223476,110.21338943503038,1327847
2024-05-31,112.50990295410156,112.50990295410156,111.55929862533779,111.81342405832352,3397759
2024-06-03,114.15699005126953,114.15699005126953,113.14991656132884,113.26285481918667,1686338
2024-06-04,115.2581787109375,115.28641327480454,113.93110394419462,114.02522155065581,2230997
2024-06-05,116.20877838134766,116.66054574648984,115.59700319286783,115.92641839259919,2389848
2024-06-06,117.50762176513672,118.56175761399342,116.90526047456518,117.17820655634182,2636419
2024-06-07,118.16645812988281,118.16645812988281,116.78290708667429,117.64880053524257,1414714
2024-06-11,117.58292388916016,117.67704149856455,116.44408429972643,116.7546788734029,2514626
2024-06-12,116.8017349243164,117.26762678816795,116.14290447305363,117.0370325398693,1809137
2024-06-13,118.10057830810547,118.29822743670684,117.55468613537042,117.95939830747218,2582193
2024-06-14,117.94056701660156,118.21351309495924,117.50762029322098,117.98762940900261,1597350
2024-06-17,118.10997772216797,118.21350923750158,117.42291277209509,117.63938253636525,1531082
2024-06-18,120.45355224609375,120.4629589801128,118.7782272787259,119.13588423141378,2236320
2024-06-19,119.47471618652344,120.35943031305533,119.31470835513797,120.27472662059816,2012104
2024-06-20,120.23706817626953,120.32177186170648,119.08881479115162,119.20176021911345,3548847
2024-06-21,120.17119598388672,120.7076742488754,118.49587814517511,120.47237663825382,7145883
2024-06-24,119.34294891357422,120.46296063785914,119.34294891357422,120.09589694610086,1767854
2024-06-25,121.06532287597656,121.11237090571994,120.01118706792411,120.57589985838649,2092832
2024-06-26,119.43706512451172,120.55707683571008,119.18765023894183,120.13354402115709,1900389
2024-06-27,118.77822875976562,118.77822875976562,117.03702790970148,117.6488031220789,2021794
2024-06-28,119.88883972167969,120.1053166897236,118.84411772344747,119.53118992742611,2190551
2024-07-01,118.77822875976562,119.08882332337905,118.05351529204738,119.00411963187344,1585105
